ID,Long,Lat,Country,Island,pop,geometry
49603,-40.560545,64.697864,Greenland,Jens Munk O,32996.0,POINT (-40.560545 64.697864)
49616,11.053407,64.90479,Norway,Lysoya,3660.0,POINT (11.053407 64.90479)
49658,24.757215,65.026437,Finland,Hailuoto,929.0,POINT (24.757215 65.026437)
49684,35.699304,65.077007,Russia,Ostrov Solovetskiy,189.0,POINT (35.699304 65.077007)
49801,-37.140346,65.548737,Greenland,Kulusuk,176.0,POINT (-37.140346 65.548737)
49853,11.92039,65.659663,Norway,Vega,1182.0,POINT (11.92039 65.659663)
49925,-37.687169,65.722557,Greenland,Ammassalik O,886.0,POINT (-37.687169 65.722557)
49990,12.807655,66.259708,Norway,Tomma,72.0,POINT (12.807655 66.259708)
50036,-18.59407,64.990673,Iceland,Iceland,328476.0,POINT (-18.59407 64.990673)
50050,12.634647,66.581974,Norway,Nesoya,122.0,POINT (12.634647 66.581974)
50168,12.651284,67.669546,Norway,Vaeroya,575.0,POINT (12.651284 67.669546)
50192,13.016773,67.97421,Norway,Moskenesoya,1036.0,POINT (13.016773 67.97421)
50218,14.870391,68.272597,Norway,Stormolla,65.0,POINT (14.870391 68.272597)
50227,13.814079,68.227833,Norway,Vestvagoya,10534.0,POINT (13.814079 68.227833)
50239,14.647349,68.336166,Norway,Austvagoya,6860.0,POINT (14.647349 68.336166)
50247,14.800666,68.543797,Norway,Hadseloya,4767.0,POINT (14.800666 68.543797)
50292,14.914678,68.906145,Norway,Skogsoya,164.0,POINT (14.914678 68.906145)
50302,16.461541,68.934538,Norway,Grytoya,455.0,POINT (16.461541 68.934538)
50306,14.972206,68.757062,Norway,Gisloya,13496.0,POINT (14.972206 68.757062)
50308,16.50531,69.007707,Norway,Bjarkoya,71.0,POINT (16.50531 69.007707)
50322,15.796083,69.110429,Norway,Andoya,3928.0,POINT (15.796083 69.110429)
50338,49.109156,69.11427,Russia,Ostrov Kolguyev,425.0,POINT (49.109156 69.11427)
50353,17.472079,69.313896,Norway,Senja,6535.0,POINT (17.472079 69.313896)
50403,18.552617,69.678937,Norway,Kvaloya,10655.0,POINT (18.552617 69.678937)
50421,19.661709,69.911785,Norway,Reinoya,166.0,POINT (19.661709 69.911785)
50422,168.654627,69.783257,Russia,Ostrov Ayon,144.0,POINT (168.654627 69.783257)
50434,19.17503,69.942408,Norway,Risholmen,901.0,POINT (19.17503 69.942408)
50437,18.793463,70.06165,Norway,Rebbenesoya,59.0,POINT (18.793463 70.06165)
50446,19.449799,70.128901,Norway,Helgoya,62.0,POINT (19.449799 70.128901)
50464,20.594084,70.136239,Norway,Arnoya,428.0,POINT (20.594084 70.136239)
50468,19.153786,70.180986,Norway,Nordkvaloya,76.0,POINT (19.153786 70.180986)
50472,19.792669,70.146176,Norway,Vannoya,653.0,POINT (19.792669 70.146176)
50497,59.477415,70.038525,Russia,Ostrov Vaygach,72.0,POINT (59.477415 70.038525)
50539,23.261953,70.440636,Norway,Sievjo,248.0,POINT (23.261953 70.440636)
50559,23.856034,70.626441,Norway,Kvaloya,9280.0,POINT (23.856034 70.626441)
50609,24.029883,70.97367,Norway,Rolvsoya,57.0,POINT (24.029883 70.97367)
50619,24.045782,71.065844,Norway,Favle-Izzat,95.0,POINT (24.045782 71.065844)
50770,77.627737,72.429977,Russia,Ostrov Oleniy,130.0,POINT (77.627737 72.429977)
50847,74.424246,72.996869,Russia,Ostrov Shokal'skogo,52.0,POINT (74.424246 72.996869)
50899,54.378785,71.964077,Russia,Ostrov Medvezhiy,1428.0,POINT (54.378785 71.964077)
50913,70.693493,73.257261,Russia,Ostrov Belyy,260.0,POINT (70.693493 73.257261)
51154,140.755689,75.414805,Russia,Ostrov Skrytyy,73.0,POINT (140.755689 75.414805)
51319,60.548613,75.250651,Russia,Novaya Zemlya,284.0,POINT (60.548613 75.250651)
51374,-20.565326,77.621909,Greenland,,32996.0,POINT (-20.565326 77.621909)
51391,-19.572101,77.902982,Greenland,,32996.0,POINT (-19.572101 77.902982)
51392,-19.786494,77.84579,Greenland,,32996.0,POINT (-19.786494 77.84579)
51404,-21.241094,77.910958,Greenland,,32996.0,POINT (-21.241094 77.910958)
51534,-19.216786,79.143841,Greenland,,32996.0,POINT (-19.216786 79.143841)
51602,15.878883,78.609873,Svalbard and Jan Mayen,Spitsbergen,2366.0,POINT (15.878883 78.609873)
51622,-19.24456,80.12291,Greenland,Lynn O,32996.0,POINT (-19.24456 80.12291)
51738,-19.655111,81.600881,Greenland,,32996.0,POINT (-19.655111 81.600881)
51755,-40.326348,82.681638,Greenland,Merqujoq O,32996.0,POINT (-40.326348 82.681638)
51775,-39.331083,83.346381,Greenland,Lockwood O,32996.0,POINT (-39.331083 83.346381)
52146,10.879286,33.792453,Tunisia,Ile de Jerba,171513.0,POINT (10.879286 33.792453)
52156,11.043379,34.651332,Tunisia,Ile Gharbi,3052.0,POINT (11.043379 34.651332)
52163,11.228166,34.743989,Tunisia,Ile Chergui,12502.0,POINT (11.228166 34.743989)
52165,24.08851,34.841309,Greece,Nisos Gavdos,125.0,POINT (24.08851 34.841309)
52202,26.920845,35.39057,Greece,Nisos Kasos,1108.0,POINT (26.920845 35.39057)
52214,12.584235,35.513458,Italy,Isola di Lampedusa,4823.0,POINT (12.584235 35.513458)
52223,24.844308,35.230793,Greece,Nisos Kriti,608305.0,POINT (24.844308 35.230793)
52224,33.226618,35.050397,Cyprus,Cyprus,1237851.0,POINT (33.226618 35.050397)
52232,27.156411,35.595579,Greece,Nisos Karpathos,5896.0,POINT (27.156411 35.595579)
52238,23.302799,35.865573,Greece,Nisos Antikythira,210.0,POINT (23.302799 35.865573)
52239,27.220204,35.864672,Greece,Nisida Saria,468.0,POINT (27.220204 35.864672)
52245,14.439966,35.888256,Malta,Malta,407496.0,POINT (14.439966 35.888256)
52252,14.252121,36.04701,Malta,Ghawdex,33307.0,POINT (14.252121 36.04701)
52295,27.570501,36.228763,Greece,Nisos Chalki,368.0,POINT (27.570501 36.228763)
52317,22.983926,36.247219,Greece,Nisi Kythira,3676.0,POINT (22.983926 36.247219)
52319,25.782129,36.367297,Greece,Nisos Anafi,282.0,POINT (25.782129 36.367297)
52323,27.952756,36.184828,Greece,Nisos Rodos,122478.0,POINT (27.952756 36.184828)
52324,25.34036,36.434556,Greece,Nisos Thirasia,1022.0,POINT (25.34036 36.434556)
52327,25.435384,36.399168,Greece,Nisos Thira,15033.0,POINT (25.435384 36.399168)
52328,27.36326,36.428706,Greece,Nisos Tilos,841.0,POINT (27.36326 36.428706)
52365,27.168116,36.587829,Greece,Nisos Nisyros,768.0,POINT (27.168116 36.587829)
52374,27.833654,36.59268,Greece,Nisos Symi,2756.0,POINT (27.833654 36.59268)
52388,24.90147,36.627915,Greece,Nisos Folegandros,815.0,POINT (24.90147 36.627915)
52414,25.120993,36.679501,Greece,Nisos Sikinos,275.0,POINT (25.120993 36.679501)
52453,25.326532,36.721413,Greece,Nisos Ios,2117.0,POINT (25.326532 36.721413)
52470,11.994308,36.78758,Italy,Isola di Pantelleria,6988.0,POINT (11.994308 36.78758)
52473,24.558818,36.808729,Greece,Nisos Kimolos,879.0,POINT (24.558818 36.808729)
52482,25.453735,36.840294,Greece,Nisos Irakleia,852.0,POINT (25.453735 36.840294)
52500,27.133778,36.81823,Greece,Nisos Kos,34809.0,POINT (27.133778 36.81823)
52507,25.900659,36.846039,Greece,Nisos Amorgos,1943.0,POINT (25.900659 36.846039)
52550,24.701654,36.971612,Greece,Nisi Sifnos,2322.0,POINT (24.701654 36.971612)
52553,25.054089,36.999607,Greece,Nisos Antiparos,974.0,POINT (25.054089 36.999607)
52560,26.97388,36.99175,Greece,Nisi Kalymnos,17280.0,POINT (26.97388 36.99175)
52582,25.813254,37.108901,Greece,Nisos Donousa,435.0,POINT (25.813254 37.108901)
52590,25.192712,37.060165,Greece,Nisos Paros,14419.0,POINT (25.192712 37.060165)
52603,26.832216,37.150829,Greece,Nisos Leros,7115.0,POINT (26.832216 37.150829)
52604,25.483998,37.061014,Greece,Nisos Naxos,16744.0,POINT (25.483998 37.061014)
52606,24.481477,37.160329,Greece,Nisos Serifos,1336.0,POINT (24.481477 37.160329)
52648,26.752479,37.30243,Greece,Nisida Leipsoi,768.0,POINT (26.752479 37.30243)
52692,25.227849,37.404505,Greece,Nisos Rineia,197.0,POINT (25.227849 37.404505)
52698,26.966827,37.462104,Greece,Nisida Agathonision,173.0,POINT (26.966827 37.462104)
52700,24.416916,37.391909,Greece,Nisos Kythnos,1389.0,POINT (24.416916 37.391909)
52707,25.374476,37.453844,Greece,Nisi Mykonos,10414.0,POINT (25.374476 37.453844)
52711,24.914292,37.432629,Greece,Nisos Syros,20795.0,POINT (24.914292 37.432629)
52728,26.435091,37.583228,Greece,Nisida Thymaina,81.0,POINT (26.435091 37.583228)
52742,25.131794,37.603989,Greece,Nisos Tinos,9029.0,POINT (25.131794 37.603989)
52746,24.331208,37.613044,Greece,Nisos Kea,1910.0,POINT (24.331208 37.613044)
52747,26.152098,37.596201,Greece,Nisos Ikaria,8250.0,POINT (26.152098 37.596201)
52760,23.490785,37.734162,Greece,Nisos Aigina,11530.0,POINT (23.490785 37.734162)
52772,26.810983,37.733592,Greece,Nisos Samos,32212.0,POINT (26.810983 37.733592)
52802,20.774553,37.785044,Greece,Nisos Zakynthos,38401.0,POINT (20.774553 37.785044)
52805,12.318978,37.927938,Italy,Isola Favignana,3663.0,POINT (12.318978 37.927938)
52815,12.057456,37.970554,Italy,Isola Marettimo,108.0,POINT (12.057456 37.970554)
52817,24.848918,37.857307,Greece,Nisos Andros,9762.0,POINT (24.848918 37.857307)
52909,14.970699,38.395055,Italy,Isola Vulcano,628.0,POINT (14.970699 38.395055)
52927,20.574409,38.222972,Greece,Nisos Kefallinia,31870.0,POINT (20.574409 38.222972)
52943,14.936326,38.487207,Italy,Isola Lipari,5853.0,POINT (14.936326 38.487207)
52947,26.227946,38.523378,Greece,Nisos Oinoussai,739.0,POINT (26.227946 38.523378)
52957,14.839468,38.562349,Italy,Isola Salina,2372.0,POINT (14.839468 38.562349)
52962,26.016455,38.401655,Greece,Nisi Chios,52025.0,POINT (26.016455 38.401655)
52963,25.582606,38.572835,Greece,Nisos Psara,296.0,POINT (25.582606 38.572835)
52999,1.458441,38.692306,Spain,Isla de Formentera,8620.0,POINT (1.458441 38.692306)
53002,15.215342,38.792724,Italy,Isola Stromboli,1875.0,POINT (15.215342 38.792724)
53037,24.553461,38.865323,Greece,Nisos Skyros,2668.0,POINT (24.553461 38.865323)
53048,23.793427,38.555118,Greece,Nisis Kheliatho,166760.0,POINT (23.793427 38.555118)
53063,8.410389,39.041493,Italy,Isola di Sant'Antioco,13098.0,POINT (8.410389 39.041493)
53065,1.41095,38.983251,Spain,Isla de Ibiza,132134.0,POINT (1.41095 38.983251)
53083,2.943801,39.14508,Spain,Isla Cabrera,127.0,POINT (2.943801 39.14508)
53091,8.275109,39.140917,Italy,Isola di San Pietro,6029.0,POINT (8.275109 39.140917)
53100,23.690033,39.129154,Greece,Nisos Skopelos,2458.0,POINT (23.690033 39.129154)
53107,20.163752,39.206052,Greece,Nisos Paxoi,1850.0,POINT (20.163752 39.206052)
53108,23.910454,39.20938,Greece,Nisos Alonnisos,3123.0,POINT (23.910454 39.20938)
53129,24.071346,39.330099,Greece,Nisos Kyra Panagia,89.0,POINT (24.071346 39.330099)
53153,25.006254,39.517397,Greece,Nisos Agios Efstratios,295.0,POINT (25.006254 39.517397)
53169,19.847571,39.633964,Greece,Nisos Kerkyra,89024.0,POINT (19.847571 39.633964)
53172,19.397796,39.853086,Greece,Nisos Othonoi,423.0,POINT (19.397796 39.853086)
53185,2.956607,39.613452,Spain,Isla de Mallorca,944934.0,POINT (2.956607 39.613452)
53195,25.225558,39.9137,Greece,Nisos Limnos,18095.0,POINT (25.225558 39.9137)
53200,4.073689,39.960245,Spain,Isla de Menorca,114164.0,POINT (4.073689 39.960245)
53207,25.839947,40.161488,Turkey,Gokceada,16960.0,POINT (25.839947 40.161488)
53223,25.584818,40.454296,Greece,Nisos Samothraki,2616.0,POINT (25.584818 40.454296)
53229,27.511202,40.503646,Turkey,Turkeli Adasi,2498.0,POINT (27.511202 40.503646)
53236,28.533322,40.539435,Turkey,Imrali Adasi,60.0,POINT (28.533322 40.539435)
53252,27.621366,40.622009,Turkey,Marmara Adasi,9673.0,POINT (27.621366 40.622009)
53257,13.905547,40.725858,Italy,Isola d' Ischia,54890.0,POINT (13.905547 40.725858)
53264,24.653246,40.685033,Greece,Nisos Thasos,12755.0,POINT (24.653246 40.685033)
53324,9.463804,41.212054,Italy,Isola Caprera,878.0,POINT (9.463804 41.212054)
53330,9.036224,40.090224,Italy,Isola di Sardegna,1661432.0,POINT (9.036224 40.090224)
53331,9.411553,41.233204,Italy,Isola Maddalena,8458.0,POINT (9.411553 41.233204)
53385,10.309248,42.33214,Italy,Isola di Montecristo,67.0,POINT (10.309248 42.33214)
53387,10.901248,42.354098,Italy,Isola del Giglio,1032.0,POINT (10.901248 42.354098)
53570,35.43774,-21.87475,Mozambique,Ilha de Santo Antonio,246.0,POINT (35.43774 -21.87475)
53584,35.466064,-21.658697,Mozambique,Ilha do Bazaruto,2524.0,POINT (35.466064 -21.658697)
53611,55.532685,-21.133348,Reunion,Ilet du Gros Galet,839804.0,POINT (55.532685 -21.133348)
53663,57.571984,-20.283626,Mauritius,Mauritius,1283403.0,POINT (57.571984 -20.283626)
53693,63.421348,-19.716703,Mauritius,Ile Rodrigues,39001.0,POINT (63.421348 -19.716703)
53698,44.455316,-19.620774,Madagascar,,755.0,POINT (44.455316 -19.620774)
53829,49.912718,-16.894686,Madagascar,Nosy Sainte Marie,27028.0,POINT (49.912718 -16.894686)
53855,11.704911,-16.595546,Angola,Ilha da Baia dos Tigres,141.0,POINT (11.704911 -16.595546)
54042,47.598136,-14.549928,Madagascar,Nosy Lava,395.0,POINT (47.598136 -14.549928)
54071,47.800797,-14.020192,Madagascar,Nosy Berafia,1213.0,POINT (47.800797 -14.020192)
54110,48.347624,-13.470854,Madagascar,Nosy Ambariovato,1596.0,POINT (48.347624 -13.470854)
54116,48.481403,-13.334218,Madagascar,Nosy Faly,1217.0,POINT (48.481403 -13.334218)
54123,48.265602,-13.323622,Madagascar,Nosy Be,80973.0,POINT (48.265602 -13.323622)
54153,48.592926,-12.890405,Madagascar,Nosy Mitsio,295.0,POINT (48.592926 -12.890405)
54164,45.281105,-12.785322,Mayotte,Ilot Dzaoudzi,25359.0,POINT (45.281105 -12.785322)
54179,45.143921,-12.823991,Mayotte,Mayotte,218112.0,POINT (45.143921 -12.823991)
54254,43.734357,-12.322965,Comoros,Chissioua Bouelamiradji,43035.0,POINT (43.734357 -12.322965)
54277,44.436436,-12.222163,Comoros,Ndzuwani,319390.0,POINT (44.436436 -12.222163)
54294,43.354209,-11.662581,Comoros,Grande Comore,394093.0,POINT (43.354209 -11.662581)
54307,40.66773,-11.024411,Mozambique,Ilha Vamizi,160.0,POINT (40.66773 -11.024411)
54411,39.780377,-7.999779,Tanzania,Juani Island,890.0,POINT (39.780377 -7.999779)
54422,39.77276,-7.855588,Tanzania,Mafia Island,53764.0,POINT (39.77276 -7.855588)
54502,39.225111,-5.818472,Tanzania,Tumbatu Island,6059.0,POINT (39.225111 -5.818472)
54504,39.359506,-6.140677,Tanzania,Zanzibar Island,1115726.0,POINT (39.359506 -6.140677)
54579,39.856364,-5.08227,Tanzania,Kojani Island,477.0,POINT (39.856364 -5.08227)
54590,39.757749,-5.167745,Tanzania,Shadowa,509267.0,POINT (39.757749 -5.167745)
54624,55.46728,-4.676443,Seychelles,Mahe,71086.0,POINT (55.46728 -4.676443)
54628,55.230665,-4.487211,Seychelles,Silhouette,301.0,POINT (55.230665 -4.487211)
54633,55.837878,-4.360895,Seychelles,La Digue,1685.0,POINT (55.837878 -4.360895)
54638,55.730145,-4.32388,Seychelles,Praslin,6072.0,POINT (55.730145 -4.32388)
54777,8.855715,-0.849898,Gabon,Ile Mandji,142552.0,POINT (8.855715 -0.849898)
54803,6.602256,0.238989,Sao Tome and Principe,Ilha de Sao Tome,183948.0,POINT (6.602256 0.238989)
54808,9.320828,0.912904,Equatorial Guinea,Isla de Corisco,1257.0,POINT (9.320828 0.912904)
54815,7.397049,1.615394,Sao Tome and Principe,Ilha do Principe,8018.0,POINT (7.397049 1.615394)
54831,8.684245,3.495361,Equatorial Guinea,Isla de Bioko,206269.0,POINT (8.684245 3.495361)
54920,8.653516,4.504638,Cameroon,,937.0,POINT (8.653516 4.504638)
54958,8.533526,4.536372,Cameroon,,90.0,POINT (8.533526 4.536372)
54965,7.032239,4.514977,Nigeria,,10308.0,POINT (7.032239 4.514977)
54967,6.956912,4.572694,Nigeria,,2232.0,POINT (6.956912 4.572694)
54971,8.568122,4.597681,Cameroon,,166.0,POINT (8.568122 4.597681)
54978,8.608471,4.563054,Cameroon,,384.0,POINT (8.608471 4.563054)
55054,5.377921,5.509312,Nigeria,,28160.0,POINT (5.377921 5.509312)
55057,5.292171,5.500303,Nigeria,,28160.0,POINT (5.292171 5.500303)
55058,5.444094,5.531431,Nigeria,,4058.0,POINT (5.444094 5.531431)
55082,5.217181,5.741563,Nigeria,,64229.0,POINT (5.217181 5.741563)
55222,42.728512,13.714719,Yemen,Jazirat al Hanish al Kabir,965.0,POINT (42.728512 13.714719)
55241,42.746197,13.999057,Yemen,Jazirat Jabal Zuqar,1056.0,POINT (42.746197 13.999057)
55315,40.258949,15.153061,Eritrea,Hawakil,69.0,POINT (40.258949 15.153061)
55398,40.187304,15.696557,Eritrea,Erwa,9319.0,POINT (40.187304 15.696557)
55431,40.145261,15.684372,Eritrea,Dahlak Kebr,9319.0,POINT (40.145261 15.684372)
55444,39.641525,15.910332,Eritrea,Dohul,689.0,POINT (39.641525 15.910332)
55472,40.162027,16.042384,Eritrea,Mahun,1350.0,POINT (40.162027 16.042384)
55478,40.055947,16.039703,Eritrea,Nora,1350.0,POINT (40.055947 16.039703)
55508,42.476761,16.283387,Saudi Arabia,Jazirat Buklan,64.0,POINT (42.476761 16.283387)
55574,42.020711,16.633759,Saudi Arabia,Qummah,291.0,POINT (42.020711 16.633759)
55634,42.011832,16.729716,Saudi Arabia,Farasan al Kabir,7669.0,POINT (42.011832 16.729716)
55641,41.917753,16.863245,Saudi Arabia,Sajid,1954.0,POINT (41.917753 16.863245)
55874,93.459747,19.71508,Myanmar,Kyunthaya,1289.0,POINT (93.459747 19.71508)
55947,93.177205,19.945542,Myanmar,Ingrinchaing Kyun,1499.0,POINT (93.177205 19.945542)
55948,92.975033,19.980233,Myanmar,Myengun Kyun,4387.0,POINT (92.975033 19.980233)
55986,58.778539,20.411735,Oman,Jazirat Masirah,11227.0,POINT (58.778539 20.411735)
56053,88.50732,21.567782,India,Bulcherry Island,219.0,POINT (88.50732 21.567782)
56055,88.862589,21.57334,India,Bangaduni Island,136.0,POINT (88.862589 21.57334)
56062,88.728088,21.600457,India,,205.0,POINT (88.728088 21.600457)
56067,88.550101,21.604848,India,,296.0,POINT (88.550101 21.604848)
56069,88.762121,21.613405,India,Dalhousie Island,115.0,POINT (88.762121 21.613405)
56072,88.966841,21.637503,India,,254.0,POINT (88.966841 21.637503)
56074,88.579164,21.648267,India,,141.0,POINT (88.579164 21.648267)
56077,88.992412,21.652376,India,,70.0,POINT (88.992412 21.652376)
56078,88.782055,21.680366,India,,195.0,POINT (88.782055 21.680366)
56080,88.443718,21.66821,India,,431.0,POINT (88.443718 21.66821)
56081,88.714977,21.666737,India,,205.0,POINT (88.714977 21.666737)
56084,89.054555,21.668871,India,,229.0,POINT (89.054555 21.668871)
56085,89.002373,21.688808,India,,70.0,POINT (89.002373 21.688808)
56086,88.55058,21.69288,India,,310.0,POINT (88.55058 21.69288)
56089,88.904991,21.690047,India,,245.0,POINT (88.904991 21.690047)
56094,88.402253,21.66948,India,,28974.0,POINT (88.402253 21.66948)
56102,88.95196,21.730213,India,,119.0,POINT (88.95196 21.730213)
56104,89.024802,21.74026,India,,70.0,POINT (89.024802 21.74026)
56105,88.826501,21.700424,India,,408.0,POINT (88.826501 21.700424)
56112,88.593972,21.74172,India,,131.0,POINT (88.593972 21.74172)
56120,88.988242,21.753288,India,,89.0,POINT (88.988242 21.753288)
56121,88.609061,21.758475,India,,237.0,POINT (88.609061 21.758475)
56131,88.730004,21.731458,India,,460.0,POINT (88.730004 21.731458)
56143,88.809106,21.778799,India,,102.0,POINT (88.809106 21.778799)
56145,88.775095,21.772565,India,,167.0,POINT (88.775095 21.772565)
56146,88.909035,21.794398,India,,140.0,POINT (88.909035 21.794398)
56158,88.942295,21.802372,India,,140.0,POINT (88.942295 21.802372)
56178,88.868028,21.801463,India,,328.0,POINT (88.868028 21.801463)
56188,88.111248,21.732546,India,Sagar Island,64716.0,POINT (88.111248 21.732546)
56190,88.798702,21.8406,India,,129.0,POINT (88.798702 21.8406)
56196,88.989497,21.838035,India,,338.0,POINT (88.989497 21.838035)
56200,88.822272,21.882721,India,,105.0,POINT (88.822272 21.882721)
56204,88.737151,21.846215,India,,230.0,POINT (88.737151 21.846215)
56222,88.905991,21.877796,India,,239.0,POINT (88.905991 21.877796)
56223,88.769217,21.902336,India,,466.0,POINT (88.769217 21.902336)
56226,89.617957,21.848346,Bangladesh,,58.0,POINT (89.617957 21.848346)
56240,90.656825,21.938828,Bangladesh,Kukuri Mukuri Char,6307.0,POINT (90.656825 21.938828)
56241,88.75348,21.946671,India,,165.0,POINT (88.75348 21.946671)
56244,90.172063,21.945357,Bangladesh,,36021.0,POINT (90.172063 21.945357)
56245,90.555632,21.929041,Bangladesh,Char Lakshmi,12425.0,POINT (90.555632 21.929041)
56247,89.411074,21.836793,Bangladesh,,166.0,POINT (89.411074 21.836793)
56249,90.200492,21.879846,Bangladesh,,132022.0,POINT (90.200492 21.879846)
56252,89.320051,21.921202,Bangladesh,,56.0,POINT (89.320051 21.921202)
56260,89.701964,21.897954,Bangladesh,,57.0,POINT (89.701964 21.897954)
56262,90.350575,21.915174,Bangladesh,,77900.0,POINT (90.350575 21.915174)
56270,90.400593,21.977494,Bangladesh,Char Gabbania,77900.0,POINT (90.400593 21.977494)
56272,88.835981,21.974831,India,,261.0,POINT (88.835981 21.974831)
56286,90.434262,21.960495,Bangladesh,Char Jamuna,77900.0,POINT (90.434262 21.960495)
56287,88.883471,22.033508,India,,51.0,POINT (88.883471 22.033508)
56291,89.467072,21.976602,Bangladesh,,69.0,POINT (89.467072 21.976602)
56294,89.027081,21.995049,India,,234.0,POINT (89.027081 21.995049)
56298,88.808942,22.043992,India,,98.0,POINT (88.808942 22.043992)
56304,88.852145,22.053408,India,,191.0,POINT (88.852145 22.053408)
56309,89.783416,21.95414,Bangladesh,,58.0,POINT (89.783416 21.95414)
56318,89.267451,21.985863,Bangladesh,,76.0,POINT (89.267451 21.985863)
56322,88.788424,22.075968,India,,588.0,POINT (88.788424 22.075968)
56324,89.307543,22.0883,Bangladesh,,75.0,POINT (89.307543 22.0883)
56326,88.829595,22.100612,India,,659.0,POINT (88.829595 22.100612)
56345,88.880053,22.124202,India,,3415.0,POINT (88.880053 22.124202)
56352,89.327845,22.08393,Bangladesh,,75.0,POINT (89.327845 22.08393)
56354,90.544778,22.079922,Bangladesh,Kapalbera Char,38291.0,POINT (90.544778 22.079922)
56355,88.95271,22.043168,India,,96.0,POINT (88.95271 22.043168)
56358,89.005658,22.116248,India,,379.0,POINT (89.005658 22.116248)
56369,88.934313,22.203693,India,,1269.0,POINT (88.934313 22.203693)
56377,90.609415,22.217081,Bangladesh,Kachuakhali Char,439.0,POINT (90.609415 22.217081)
56404,90.954642,22.202188,Bangladesh,Manpura Island,73996.0,POINT (90.954642 22.202188)
56412,89.650545,22.226403,Bangladesh,,156.0,POINT (89.650545 22.226403)
56419,90.251271,22.129144,Bangladesh,,643087.0,POINT (90.251271 22.129144)
56436,90.969278,22.395471,Bangladesh,Sonar Char,2538.0,POINT (90.969278 22.395471)
56438,91.109152,22.244148,Bangladesh,Char Lakshmidia,428664.0,POINT (91.109152 22.244148)
56462,90.35367,22.423531,Bangladesh,,154346.0,POINT (90.35367 22.423531)
56468,90.417175,22.487614,Bangladesh,,7688.0,POINT (90.417175 22.487614)
56496,90.496607,22.345971,Bangladesh,Shaula Char,781367.0,POINT (90.496607 22.345971)
56501,89.531663,22.339728,Bangladesh,,139.0,POINT (89.531663 22.339728)
56506,91.487692,22.492596,Bangladesh,Sandwip Island,297396.0,POINT (91.487692 22.492596)
56533,90.429246,22.577417,Bangladesh,,141892.0,POINT (90.429246 22.577417)
56536,90.586242,22.636896,Bangladesh,,64334.0,POINT (90.586242 22.636896)
56554,90.692533,22.42981,Bangladesh,Debir Char,1755780.0,POINT (90.692533 22.42981)
56719,67.676158,23.903552,Pakistan,,156.0,POINT (67.676158 23.903552)
56722,67.561714,23.92247,Pakistan,,247.0,POINT (67.561714 23.92247)
56741,67.796502,23.957515,Pakistan,,212.0,POINT (67.796502 23.957515)
56806,53.29194,24.292359,United Arab Emirates,Jazirat Marawwah,636.0,POINT (53.29194 24.292359)
56818,52.604443,24.316459,United Arab Emirates,Sir Bani Yas,1893.0,POINT (52.604443 24.316459)
56892,52.311866,24.499979,United Arab Emirates,Dalma,6964.0,POINT (52.311866 24.499979)
57064,55.034832,25.875545,Iran,Abu Musa,700.0,POINT (55.034832 25.875545)
57068,54.529263,25.910433,Iran,Jazireh-ye Sirri,4395.0,POINT (54.529263 25.910433)
57092,55.306429,26.26342,Iran,Tunb al Kubra,355.0,POINT (55.306429 26.26342)
57097,54.514543,26.286887,Iran,Jazireh-ye Forur,101.0,POINT (54.514543 26.286887)
57108,53.974663,26.53332,Iran,Jazireh-ye Kish,27115.0,POINT (53.974663 26.53332)
57112,55.880866,26.645119,Iran,Jazireh-ye Hengam,513.0,POINT (55.880866 26.645119)
57133,53.267535,26.815044,Iran,Jazireh-ye Lavan,8759.0,POINT (53.267535 26.815044)
57141,56.361528,26.855835,Iran,Jazireh-ye Larak,1079.0,POINT (56.361528 26.855835)
57153,55.810224,26.784128,Iran,Jazireh-ye Qeshm,129678.0,POINT (55.810224 26.784128)
57170,56.461692,27.062754,Iran,Jazireh-ye Hormoz,3538.0,POINT (56.461692 27.062754)
57251,50.312734,29.242746,Iran,Jazireh-ye Khark,35440.0,POINT (50.312734 29.242746)
57258,48.333981,29.434725,Kuwait,Jazirat Faylaka,2815.0,POINT (48.333981 29.434725)
57280,48.217277,29.779982,Kuwait,Jazirat Bubiyan,449.0,POINT (48.217277 29.779982)
58137,93.806637,7.025677,India,Great Nicobar Island,7732.0,POINT (93.806637 7.025677)
58142,93.684423,7.335958,India,Little Nicobar Island,217.0,POINT (93.684423 7.335958)
58161,93.386238,7.946989,India,Katchall Island,2650.0,POINT (93.386238 7.946989)
58162,93.552299,7.981356,India,Nancowry Island,492.0,POINT (93.552299 7.981356)
58180,93.503842,8.127265,India,Camorta Island,4718.0,POINT (93.503842 8.127265)
58253,92.775882,9.175537,India,Car Nicobar Island,12525.0,POINT (92.775882 9.175537)
58256,79.300692,9.267577,India,Pamban Island,43374.0,POINT (79.300692 9.267577)
58294,79.689904,9.512535,Sri Lanka,Delft Island,3510.0,POINT (79.689904 9.512535)
58319,79.893446,9.634944,Sri Lanka,Kayts,17231.0,POINT (79.893446 9.634944)
58375,92.48721,10.700209,India,Little Andaman,18656.0,POINT (92.48721 10.700209)
58403,92.640332,11.418195,India,,450.0,POINT (92.640332 11.418195)
58423,93.044423,11.831026,India,Neill Island,2151.0,POINT (93.044423 11.831026)
58439,92.995653,11.970586,India,Havelock Island,5843.0,POINT (92.995653 11.970586)
58456,53.045257,12.155939,Yemen,Samhah,163.0,POINT (53.045257 12.155939)
